"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3000000000","5.5300000000ATOM","211.79900000USDT","0.0055300000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2800000000","13.0000000000ATOM","497.64000000USDT","0.0130000000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2400000000","7.1700000000ATOM","274.18080000USDT","0.0071700000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2700000000","0.6700000000ATOM","25.64090000USDT","0.0006700000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3000000000","0.5300000000ATOM","20.29900000USDT","0.0005300000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2400000000","0.6900000000ATOM","26.38560000USDT","0.0006900000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3100000000","34.0400000000ATOM","1304.07240000USDT","0.0340400000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3000000000","10.0000000000ATOM","383.00000000USDT","0.0100000000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3100000000","34.0400000000ATOM","1304.07240000USDT","0.0340400000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2400000000","13.4000000000ATOM","512.41600000USDT","0.0134000000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2700000000","5.2200000000ATOM","199.76940000USDT","0.0052200000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.3000000000","13.0000000000ATOM","497.90000000USDT","0.0130000000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2300000000","0.7500000000ATOM","28.67250000USDT","0.0007500000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2400000000","141.5500000000ATOM","5412.87200000USDT","0.1415500000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2500000000","163.8500000000ATOM","6267.26250000USDT","0.1638500000ATOM"
"2021-10-28 02:50:35","ATOMUSDT","BUY","38.2700000000","0.5200000000ATOM","19.90040000USDT","0.0005200000ATOM"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","6.4400000000ATOM","244.14040000USDT","0.2441404000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","54.8600000000ATOM","2078.09680000USDT","2.0780968000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","90.5600000000ATOM","3434.94080000USDT","3.4349408000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","10.5700000000ATOM","401.23720000USDT","0.4012372000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","58.0000000000ATOM","2199.36000000USDT","2.1993600000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","48.8300000000ATOM","1853.09850000USDT","1.8530985000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","17.0000000000ATOM","644.98000000USDT","0.6449800000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","65.3300000000ATOM","2475.35370000USDT","2.4753537000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","7.1700000000ATOM","271.88640000USDT","0.2718864000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","30.3000000000ATOM","1147.76400000USDT","1.1477640000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","1.6100000000ATOM","61.00290000USDT","0.0610029000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","0.2800000000ATOM","10.60920000USDT","0.0106092000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","6.4400000000ATOM","244.39800000USDT","0.2443980000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","26.3000000000ATOM","997.82200000USDT","0.9978220000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","47.2400000000ATOM","1790.86840000USDT","1.7908684000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","65.7700000000ATOM","2492.02530000USDT","2.4920253000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","0.3200000000ATOM","12.13440000USDT","0.0121344000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","27.9000000000ATOM","1058.24700000USDT","1.0582470000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","51.6800000000ATOM","1961.25600000USDT","1.9612560000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","13.7900000000ATOM","523.05470000USDT","0.5230547000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","163.6700000000ATOM","6211.27650000USDT","6.2112765000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9700000000","0.2700000000ATOM","10.25190000USDT","0.0102519000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","35.0000000000ATOM","1327.90000000USDT","1.3279000000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","6.4400000000ATOM","244.26920000USDT","0.2442692000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","131.4600000000ATOM","4979.70480000USDT","4.9797048000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","63.5000000000ATOM","2407.92000000USDT","2.4079200000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","22.6400000000ATOM","859.41440000USDT","0.8594144000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9000000000","48.8300000000ATOM","1850.65700000USDT","1.8506570000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","65.7600000000ATOM","2492.96160000USDT","2.4929616000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9000000000","7.1700000000ATOM","271.74300000USDT","0.2717430000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","9.6100000000ATOM","364.31510000USDT","0.3643151000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9000000000","158.6300000000ATOM","6012.07700000USDT","6.0120770000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","13.9200000000ATOM","528.12480000USDT","0.5281248000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","48.8300000000ATOM","1850.16870000USDT","1.8501687000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9800000000","130.4500000000ATOM","4954.49100000USDT","4.9544910000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","30.3000000000ATOM","1147.76400000USDT","1.1477640000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","123.5100000000ATOM","4683.49920000USDT","4.6834992000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","28.1700000000ATOM","1069.33320000USDT","1.0693332000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","48.8300000000ATOM","1853.58680000USDT","1.8535868000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9700000000","6.4400000000ATOM","244.52680000USDT","0.2445268000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","48.8300000000ATOM","1851.14530000USDT","1.8511453000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","60.4900000000ATOM","2293.78080000USDT","2.2937808000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","48.8300000000ATOM","1851.63360000USDT","1.8516336000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","0.5400000000ATOM","20.46060000USDT","0.0204606000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","245.1500000000ATOM","9298.53950000USDT","9.2985395000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","0.6000000000ATOM","22.75200000USDT","0.0227520000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","53.1100000000ATOM","2016.05560000USDT","2.0160556000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","52.0000000000ATOM","1973.40000000USDT","1.9734000000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","264.0000000000ATOM","10008.24000000USDT","10.0082400000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9100000000","15.0400000000ATOM","570.16640000USDT","0.5701664000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","30.3000000000ATOM","1147.76400000USDT","1.1477640000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","7.1700000000ATOM","272.17320000USDT","0.2721732000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8900000000","94.0400000000ATOM","3563.17560000USDT","3.5631756000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","161.4000000000ATOM","6120.28800000USDT","6.1202880000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9300000000","9.6100000000ATOM","364.50730000USDT","0.3645073000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","7.1700000000ATOM","272.02980000USDT","0.2720298000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9700000000","439.8900000000ATOM","16702.62330000USDT","16.7026233000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","9.6100000000ATOM","364.69950000USDT","0.3646995000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","48.8300000000ATOM","1852.61020000USDT","1.8526102000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","26.4000000000ATOM","1000.03200000USDT","1.0000320000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.8800000000","30.3000000000ATOM","1147.76400000USDT","1.1477640000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","55.0400000000ATOM","2088.76800000USDT","2.0887680000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9500000000","126.0000000000ATOM","4781.70000000USDT","4.7817000000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9600000000","80.8600000000ATOM","3069.44560000USDT","3.0694456000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9400000000","39.4700000000ATOM","1497.49180000USDT","1.4974918000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9200000000","18.0800000000ATOM","685.59360000USDT","0.6855936000USDT"
"2021-10-28 02:48:01","ATOMUSDT","SELL","37.9800000000","7.8100000000ATOM","296.62380000USDT","0.2966238000USDT"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","28.0700000000ATOM","1045.04610000USDT","0.0280700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","0.5400000000ATOM","20.08800000USDT","0.0005400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","21.9200000000ATOM","815.86240000USDT","0.0219200000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","1.3600000000ATOM","50.61920000USDT","0.0013600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","13.1000000000ATOM","487.71300000USDT","0.0131000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","28.0500000000ATOM","1044.58200000USDT","0.0280500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","16.2400000000ATOM","604.45280000USDT","0.0162400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","0.5400000000ATOM","20.10960000USDT","0.0005400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","1.2300000000ATOM","45.76830000USDT","0.0012300000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","24.8000000000ATOM","923.05600000USDT","0.0248000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","13.0000000000ATOM","483.99000000USDT","0.0130000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","41.6000000000ATOM","1548.76800000USDT","0.0416000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","7.1700000000ATOM","267.01080000USDT","0.0071700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","30.9600000000ATOM","1152.33120000USDT","0.0309600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","22.6400000000ATOM","842.66080000USDT","0.0226400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","35.0000000000ATOM","1302.70000000USDT","0.0350000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","15.0000000000ATOM","558.45000000USDT","0.0150000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","67.2200000000ATOM","2502.60060000USDT","0.0672200000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","736.6400000000ATOM","27410.37440000USDT","0.7366400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","77.9000000000ATOM","2900.99600000USDT","0.0779000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","0.5400000000ATOM","20.10960000USDT","0.0005400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","500.0000000000ATOM","18620.00000000USDT","0.5000000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","0.5500000000ATOM","20.46000000USDT","0.0005500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","15.0000000000ATOM","558.30000000USDT","0.0150000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","0.9900000000ATOM","36.82800000USDT","0.0009900000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","30.9400000000ATOM","1151.89620000USDT","0.0309400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","0.5700000000ATOM","21.20970000USDT","0.0005700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","0.7000000000ATOM","26.06800000USDT","0.0007000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","9.0000000000ATOM","335.07000000USDT","0.0090000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","100.0000000000ATOM","3722.00000000USDT","0.1000000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","0.3400000000ATOM","12.64800000USDT","0.0003400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.8100000000ATOM","30.14820000USDT","0.0008100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","30.9600000000ATOM","1152.33120000USDT","0.0309600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","0.5000000000ATOM","18.60500000USDT","0.0005000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","10.5700000000ATOM","393.20400000USDT","0.0105700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","69.0000000000ATOM","2566.80000000USDT","0.0690000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","38.9800000000ATOM","1451.61520000USDT","0.0389800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","0.5600000000ATOM","20.83200000USDT","0.0005600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.1900000000","69.0000000000ATOM","2566.11000000USDT","0.0690000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","11.0000000000ATOM","409.64000000USDT","0.0110000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","11.0900000000ATOM","412.54800000USDT","0.0110900000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","50.2000000000ATOM","1867.94200000USDT","0.0502000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","15.0000000000ATOM","558.45000000USDT","0.0150000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","1.0300000000ATOM","38.35720000USDT","0.0010300000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","45.4100000000ATOM","1689.70610000USDT","0.0454100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","11.0000000000ATOM","409.42000000USDT","0.0110000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","1.3000000000ATOM","48.38600000USDT","0.0013000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","15.2800000000ATOM","569.02720000USDT","0.0152800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","52.0000000000ATOM","1935.96000000USDT","0.0520000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","246.7800000000ATOM","9187.61940000USDT","0.2467800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.1900000000","44.0000000000ATOM","1636.36000000USDT","0.0440000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.9000000000ATOM","33.49800000USDT","0.0009000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","4.5600000000ATOM","169.81440000USDT","0.0045600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","7.0000000000ATOM","260.40000000USDT","0.0070000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","7.1700000000ATOM","266.86740000USDT","0.0071700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","30.2000000000ATOM","1123.74200000USDT","0.0302000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","15.4400000000ATOM","574.83120000USDT","0.0154400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","15.0000000000ATOM","558.45000000USDT","0.0150000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.1900000000","32.2300000000ATOM","1198.63370000USDT","0.0322300000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.7900000000ATOM","29.40380000USDT","0.0007900000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.6800000000ATOM","25.30960000USDT","0.0006800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.5100000000ATOM","18.98220000USDT","0.0005100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","0.6500000000ATOM","24.19950000USDT","0.0006500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","119.1700000000ATOM","4433.12400000USDT","0.1191700000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.5400000000ATOM","20.09880000USDT","0.0005400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","13.6800000000ATOM","509.03280000USDT","0.0136800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","0.5500000000ATOM","20.47650000USDT","0.0005500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","13.0000000000ATOM","483.99000000USDT","0.0130000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","60.4500000000ATOM","2251.15800000USDT","0.0604500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","0.2800000000ATOM","10.41880000USDT","0.0002800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","6.4400000000ATOM","239.76120000USDT","0.0064400000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.6500000000ATOM","24.19300000USDT","0.0006500000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2400000000","196.2100000000ATOM","7306.86040000USDT","0.1962100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","149.8600000000ATOM","5579.28780000USDT","0.1498600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","0.6000000000ATOM","22.33200000USDT","0.0006000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","15.0000000000ATOM","558.30000000USDT","0.0150000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2000000000","48.8300000000ATOM","1816.47600000USDT","0.0488300000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","6.2100000000ATOM","231.13620000USDT","0.0062100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","9.6100000000ATOM","357.78030000USDT","0.0096100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.1900000000","48.8300000000ATOM","1815.98770000USDT","0.0488300000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","1.3600000000ATOM","50.60560000USDT","0.0013600000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.1900000000","8.0000000000ATOM","297.52000000USDT","0.0080000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","58.1100000000ATOM","2162.27310000USDT","0.0581100000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","1.4800000000ATOM","55.10040000USDT","0.0014800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","126.0000000000ATOM","4690.98000000USDT","0.1260000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2100000000","1.2800000000ATOM","47.62880000USDT","0.0012800000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","160.8000000000ATOM","5984.97600000USDT","0.1608000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2300000000","13.0000000000ATOM","483.99000000USDT","0.0130000000ATOM"
"2021-10-28 01:41:21","ATOMUSDT","BUY","37.2200000000","17.0000000000ATOM","632.74000000USDT","0.0170000000ATOM"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","35.0000000000ATOM","1293.25000000USDT","1.2932500000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9300000000","56.2100000000ATOM","2075.83530000USDT","2.0758353000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","31.1000000000ATOM","1147.90100000USDT","1.1479010000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9300000000","126.0000000000ATOM","4653.18000000USDT","4.6531800000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","48.8300000000ATOM","1805.73340000USDT","1.8057334000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","736.6400000000ATOM","27218.84800000USDT","27.2188480000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","28.1300000000ATOM","1038.55960000USDT","1.0385596000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","11.0000000000ATOM","406.45000000USDT","0.4064500000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","14.0000000000ATOM","516.60000000USDT","0.5166000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","73.5000000000ATOM","2715.82500000USDT","2.7158250000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","11.0000000000ATOM","406.67000000USDT","0.4066700000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","0.5700000000ATOM","21.03870000USDT","0.0210387000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","0.6800000000ATOM","25.09200000USDT","0.0250920000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","0.5400000000ATOM","19.92600000USDT","0.0199260000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","14.0000000000ATOM","516.60000000USDT","0.5166000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","19.4500000000ATOM","718.87200000USDT","0.7188720000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","11.0000000000ATOM","406.45000000USDT","0.4064500000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","28.1600000000ATOM","1039.38560000USDT","1.0393856000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","35.1300000000ATOM","1296.29700000USDT","1.2962970000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","14.0000000000ATOM","516.60000000USDT","0.5166000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","8.0000000000ATOM","295.60000000USDT","0.2956000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","31.1000000000ATOM","1147.90100000USDT","1.1479010000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9900000000","64.3300000000ATOM","2379.56670000USDT","2.3795667000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","56.4000000000ATOM","2082.28800000USDT","2.0822880000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","31.1000000000ATOM","1147.90100000USDT","1.1479010000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","11.0000000000ATOM","405.90000000USDT","0.4059000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9900000000","33.8300000000ATOM","1251.37170000USDT","1.2513717000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","46.4600000000ATOM","1714.37400000USDT","1.7143740000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","11.0000000000ATOM","405.90000000USDT","0.4059000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","0.3800000000ATOM","14.02580000USDT","0.0140258000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","58.0000000000ATOM","2143.10000000USDT","2.1431000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","43.3100000000ATOM","1599.87140000USDT","1.5998714000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","31.1100000000ATOM","1147.95900000USDT","1.1479590000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","67.5300000000ATOM","2493.20760000USDT","2.4932076000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","17.0000000000ATOM","627.98000000USDT","0.6279800000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","236.3000000000ATOM","8728.92200000USDT","8.7289220000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","43.9700000000ATOM","1626.01060000USDT","1.6260106000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","1.3000000000ATOM","47.97000000USDT","0.0479700000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","14.0000000000ATOM","516.60000000USDT","0.5166000000USDT"
