"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4920000000","5.5000000000RAY","8.20600000USDT","0.0055000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4923000000","42.3000000000RAY","63.12429000USDT","0.0423000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4916000000","6.0000000000RAY","8.94960000USDT","0.0060000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4910000000","42.1000000000RAY","62.77110000USDT","0.0421000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4914000000","5.9000000000RAY","8.79926000USDT","0.0059000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4919000000","5.4000000000RAY","8.05626000USDT","0.0054000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4909000000","5.5000000000RAY","8.19995000USDT","0.0055000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4921000000","5.6000000000RAY","8.35576000USDT","0.0056000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4928000000","136.1000000000RAY","203.17008000USDT","0.1361000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4928000000","136.1000000000RAY","203.17008000USDT","0.1361000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4912000000","5.3000000000RAY","7.90336000USDT","0.0053000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4908000000","20.5000000000RAY","30.56140000USDT","0.0205000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4923000000","5.8000000000RAY","8.65534000USDT","0.0058000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4923000000","5.8000000000RAY","8.65534000USDT","0.0058000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4912000000","454.9000000000RAY","678.34688000USDT","0.4549000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4910000000","1250.0000000000RAY","1863.75000000USDT","1.2500000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4909000000","7.6000000000RAY","11.33084000USDT","0.0076000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4911000000","5.4000000000RAY","8.05194000USDT","0.0054000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4916000000","5.1000000000RAY","7.60716000USDT","0.0051000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4909000000","317.1000000000RAY","472.76439000USDT","0.3171000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4929000000","246.3000000000RAY","367.70127000USDT","0.2463000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4917000000","5.2000000000RAY","7.75684000USDT","0.0052000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4912000000","23.4000000000RAY","34.89408000USDT","0.0234000000RAY"
"2023-12-27 15:30:02","RAYUSDT","BUY","1.4922000000","5.7000000000RAY","8.50554000USDT","0.0057000000RAY"
"2023-12-27 15:28:32","BTCUSDT","SELL","42914.7800000000","0.1000000000BTC","4291.47800000USDT","4.2914780000USDT"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","530.0000000000MANA","0.00681580BTC","0.5300000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","366.0000000000MANA","0.00470676BTC","0.3660000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","282.0000000000MANA","0.00362652BTC","0.2820000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","97.0000000000MANA","0.00124742BTC","0.0970000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","682.0000000000MANA","0.00877052BTC","0.6820000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","112.0000000000MANA","0.00144032BTC","0.1120000000MANA"
"2023-12-27 13:08:00","MANABTC","BUY","0.0000128600","1693.0000000000MANA","0.02177198BTC","1.6930000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","168.0000000000MANA","0.00216048BTC","0.1680000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","168.0000000000MANA","0.00216048BTC","0.1680000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","168.0000000000MANA","0.00216048BTC","0.1680000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","168.0000000000MANA","0.00216048BTC","0.1680000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","1693.0000000000MANA","0.02177198BTC","1.6930000000MANA"
"2023-12-27 13:07:59","MANABTC","BUY","0.0000128600","1693.0000000000MANA","0.02177198BTC","1.6930000000MANA"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","42033.0000000000REN","0.07607973BTC","42.0330000000REN"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","1795.0000000000REN","0.00324895BTC","1.7950000000REN"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","2000.0000000000REN","0.00362000BTC","2.0000000000REN"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","2813.0000000000REN","0.00509153BTC","2.8130000000REN"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","164.0000000000REN","0.00029684BTC","0.1640000000REN"
"2023-12-27 12:18:38","RENBTC","BUY","0.0000018100","6404.0000000000REN","0.01159124BTC","6.4040000000REN"
"2023-12-27 12:07:21","OPBTC","BUY","0.0000843400","727.5100000000OP","0.06135819BTC","0.7275100000OP"
"2023-12-27 12:07:21","OPBTC","BUY","0.0000843400","589.7800000000OP","0.04974205BTC","0.5897800000OP"
"2023-12-27 12:07:21","OPBTC","BUY","0.0000843400","2.1300000000OP","0.00017964BTC","0.0021300000OP"
"2023-12-27 12:07:21","OPBTC","BUY","0.0000843400","101.4900000000OP","0.00855967BTC","0.1014900000OP"
"2023-12-27 12:05:01","ARBBTC","BUY","0.0000323200","1388.8000000000ARB","0.04488602BTC","1.3888000000ARB"
"2023-12-27 12:05:01","ARBBTC","BUY","0.0000323200","200.0000000000ARB","0.00646400BTC","0.2000000000ARB"
"2023-12-27 12:05:01","ARBBTC","BUY","0.0000323100","1422.2000000000ARB","0.04595128BTC","1.4222000000ARB"
"2023-12-27 12:05:01","ARBBTC","BUY","0.0000323100","144.2000000000ARB","0.00465910BTC","0.1442000000ARB"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368400","25.0000000000APT","0.00592100BTC","0.0250000000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368400","25.0000000000APT","0.00592100BTC","0.0250000000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368400","63.3400000000APT","0.01500145BTC","0.0633400000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002367900","11.0000000000APT","0.00260469BTC","0.0110000000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368100","23.8100000000APT","0.00563845BTC","0.0238100000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368000","47.1600000000APT","0.01116749BTC","0.0471600000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368400","101.8900000000APT","0.02413163BTC","0.1018900000APT"
"2023-12-27 12:01:07","APTBTC","BUY","0.0002368400","146.2700000000APT","0.03464259BTC","0.1462700000APT"
"2023-12-27 11:58:46","CHZBTC","BUY","0.0000021700","1287.0000000000CHZ","0.00279279BTC","1.2870000000CHZ"
"2023-12-27 11:58:45","CHZBTC","BUY","0.0000021700","8191.0000000000CHZ","0.01777447BTC","8.1910000000CHZ"
"2023-12-27 11:58:45","CHZBTC","BUY","0.0000021700","8191.0000000000CHZ","0.01777447BTC","8.1910000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:44","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","345.0000000000CHZ","0.00074865BTC","0.3450000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","1720.0000000000CHZ","0.00373240BTC","1.7200000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","345.0000000000CHZ","0.00074865BTC","0.3450000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","86.0000000000CHZ","0.00018662BTC","0.0860000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","230.0000000000CHZ","0.00049910BTC","0.2300000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","86.0000000000CHZ","0.00018662BTC","0.0860000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","2818.0000000000CHZ","0.00611506BTC","2.8180000000CHZ"
"2023-12-27 11:58:43","CHZBTC","BUY","0.0000021700","86.0000000000CHZ","0.00018662BTC","0.0860000000CHZ"
"2023-12-18 01:33:17","ILVBTC","BUY","0.0021380000","0.2800000000ILV","0.00059864BTC","0.0002800000ILV"
"2023-12-18 01:33:16","ILVBTC","BUY","0.0021380000","1.7930000000ILV","0.00383343BTC","0.0017930000ILV"
"2023-12-18 01:32:54","ILVBTC","BUY","0.0021380000","0.2930000000ILV","0.00062643BTC","0.0002930000ILV"
"2023-12-18 01:32:50","ILVBTC","BUY","0.0021380000","0.2000000000ILV","0.00042760BTC","0.0002000000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","0.6460000000ILV","0.00138115BTC","0.0006460000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","0.5220000000ILV","0.00111604BTC","0.0005220000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","3.5050000000ILV","0.00749369BTC","0.0035050000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","0.0910000000ILV","0.00019456BTC","0.0000910000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","0.0790000000ILV","0.00016890BTC","0.0000790000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","1.4290000000ILV","0.00305520BTC","0.0014290000ILV"
"2023-12-18 01:32:46","ILVBTC","BUY","0.0021380000","3.6410000000ILV","0.00778446BTC","0.0036410000ILV"
"2023-12-18 01:32:32","ILVBTC","BUY","0.0021380000","3.1330000000ILV","0.00669835BTC","0.0031330000ILV"
"2023-12-18 01:32:32","ILVBTC","BUY","0.0021380000","3.2190000000ILV","0.00688222BTC","0.0032190000ILV"
"2023-12-18 01:32:32","ILVBTC","BUY","0.0021380000","0.9060000000ILV","0.00193703BTC","0.0009060000ILV"
"2023-12-18 01:32:32","ILVBTC","BUY","0.0021380000","0.8440000000ILV","0.00180447BTC","0.0008440000ILV"
"2023-12-18 01:32:32","ILVBTC","BUY","0.0021380000","2.1940000000ILV","0.00469077BTC","0.0021940000ILV"
"2023-12-18 01:32:31","ILVBTC","BUY","0.0021380000","1.1000000000ILV","0.00235180BTC","0.0011000000ILV"
"2023-12-18 01:32:31","ILVBTC","BUY","0.0021380000","0.2040000000ILV","0.00043615BTC","0.0002040000ILV"
"2023-12-18 01:32:23","ILVBTC","BUY","0.0021380000","3.4090000000ILV","0.00728844BTC","0.0034090000ILV"
"2023-12-18 01:32:22","ILVBTC","BUY","0.0021380000","1.9900000000ILV","0.00425462BTC","0.0019900000ILV"
"2023-12-18 01:32:22","ILVBTC","BUY","0.0021380000","0.0910000000ILV","0.00019456BTC","0.0000910000ILV"
"2023-12-18 01:31:59","ILVBTC","BUY","0.0021380000","1.8950000000ILV","0.00405151BTC","0.0018950000ILV"
"2023-12-18 01:31:59","ILVBTC","BUY","0.0021380000","0.5380000000ILV","0.00115024BTC","0.0005380000ILV"
"2023-12-18 01:03:06","GALABTC","BUY","7.200E-7","17243.0000000000GALA","0.01241496BTC","17.2430000000GALA"
"2023-12-18 01:03:06","GALABTC","BUY","7.200E-7","16223.0000000000GALA","0.01168056BTC","16.2230000000GALA"
"2023-12-18 01:03:06","GALABTC","BUY","7.200E-7","17106.0000000000GALA","0.01231632BTC","17.1060000000GALA"
"2023-12-18 01:03:05","GALABTC","BUY","7.200E-7","7957.0000000000GALA","0.00572904BTC","7.9570000000GALA"
"2023-12-18 01:03:05","GALABTC","BUY","7.200E-7","2636.0000000000GALA","0.00189792BTC","2.6360000000GALA"
"2023-12-18 01:03:04","GALABTC","BUY","7.200E-7","17024.0000000000GALA","0.01225728BTC","17.0240000000GALA"
"2023-12-18 01:03:03","GALABTC","BUY","7.200E-7","18409.0000000000GALA","0.01325448BTC","18.4090000000GALA"
"2023-12-18 01:02:55","GALABTC","BUY","7.200E-7","19635.0000000000GALA","0.01413720BTC","19.6350000000GALA"
"2023-12-18 01:02:28","RUNEBTC","BUY","0.0001334600","84.0000000000RUNE","0.01121064BTC","0.0840000000RUNE"
"2023-12-18 01:02:28","RUNEBTC","BUY","0.0001334100","34.1000000000RUNE","0.00454928BTC","0.0341000000RUNE"
"2023-12-18 01:02:28","RUNEBTC","BUY","0.0001334700","634.2000000000RUNE","0.08464667BTC","0.6342000000RUNE"
"2023-12-18 01:01:50","GALABTC","BUY","7.200E-7","17867.0000000000GALA","0.01286424BTC","17.8670000000GALA"
"2023-12-18 01:01:49","GALABTC","BUY","7.200E-7","15894.0000000000GALA","0.01144368BTC","15.8940000000GALA"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","100.4400000000RNDR","0.01014444BTC","0.1004400000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","1.6700000000RNDR","0.00016867BTC","0.0016700000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","1.6700000000RNDR","0.00016867BTC","0.0016700000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","76.7000000000RNDR","0.00774670BTC","0.0767000000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","85.2200000000RNDR","0.00860722BTC","0.0852200000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","31.7800000000RNDR","0.00320978BTC","0.0317800000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","57.4200000000RNDR","0.00579942BTC","0.0574200000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","10.9900000000RNDR","0.00110999BTC","0.0109900000RNDR"
"2023-12-18 01:00:52","RNDRBTC","BUY","0.0001010000","82.3600000000RNDR","0.00831836BTC","0.0823600000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","86.9200000000RNDR","0.00877892BTC","0.0869200000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","24.1000000000RNDR","0.00243410BTC","0.0241000000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","23.2400000000RNDR","0.00234724BTC","0.0232400000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","53.4500000000RNDR","0.00539845BTC","0.0534500000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","61.1800000000RNDR","0.00617918BTC","0.0611800000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","97.5700000000RNDR","0.00985457BTC","0.0975700000RNDR"
"2023-12-18 01:00:51","RNDRBTC","BUY","0.0001010000","151.5000000000RNDR","0.01530150BTC","0.1515000000RNDR"
"2023-12-18 01:00:50","RNDRBTC","BUY","0.0001010000","61.2300000000RNDR","0.00618423BTC","0.0612300000RNDR"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120900","1161.0000000000SAND","0.01403649BTC","1.1610000000SAND"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120900","1648.0000000000SAND","0.01992432BTC","1.6480000000SAND"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120900","2732.0000000000SAND","0.03302988BTC","2.7320000000SAND"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120800","1281.0000000000SAND","0.01547448BTC","1.2810000000SAND"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120800","1183.0000000000SAND","0.01429064BTC","1.1830000000SAND"
"2023-12-18 00:55:13","SANDBTC","BUY","0.0000120800","388.0000000000SAND","0.00468704BTC","0.3880000000SAND"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","1.8300000000AXS","0.00031110BTC","0.0018300000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","1.5900000000AXS","0.00027030BTC","0.0015900000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","30.9700000000AXS","0.00526490BTC","0.0309700000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","85.4200000000AXS","0.01452140BTC","0.0854200000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","20.0000000000AXS","0.00340000BTC","0.0200000000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001698000","10.5400000000AXS","0.00178969BTC","0.0105400000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","146.8600000000AXS","0.02496620BTC","0.1468600000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","69.1000000000AXS","0.01174700BTC","0.0691000000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","162.5800000000AXS","0.02763860BTC","0.1625800000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","31.4300000000AXS","0.00534310BTC","0.0314300000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","5.9200000000AXS","0.00100640BTC","0.0059200000AXS"
"2023-12-18 00:53:54","AXSBTC","BUY","0.0001700000","62.1200000000AXS","0.01056040BTC","0.0621200000AXS"
"2023-12-18 00:48:06","ILVBTC","BUY","0.0021380000","0.0480000000ILV","0.00010262BTC","0.0000480000ILV"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199000","471.6000000000MATIC","0.00938484BTC","0.4716000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","757.6000000000MATIC","0.01508382BTC","0.7576000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","542.6000000000MATIC","0.01080317BTC","0.5426000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","1263.0000000000MATIC","0.02514633BTC","1.2630000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","301.0000000000MATIC","0.00599291BTC","0.3010000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199000","385.2000000000MATIC","0.00766548BTC","0.3852000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","6186.1000000000MATIC","0.12316525BTC","6.1861000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","840.0000000000MATIC","0.01672440BTC","0.8400000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","1539.0000000000MATIC","0.03064149BTC","1.5390000000MATIC"
"2023-12-18 00:46:33","MATICBTC","BUY","0.0000199100","3219.4000000000MATIC","0.06409825BTC","3.2194000000MATIC"
"2023-12-18 00:38:29","ILVBTC","BUY","0.0021370000","2.0090000000ILV","0.00429323BTC","0.0020090000ILV"
"2023-12-18 00:38:07","ILVBTC","BUY","0.0021370000","0.0500000000ILV","0.00010685BTC","0.0000500000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","0.7210000000ILV","0.00154078BTC","0.0007210000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","0.5640000000ILV","0.00120527BTC","0.0005640000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","3.3000000000ILV","0.00705210BTC","0.0033000000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","1.1310000000ILV","0.00241695BTC","0.0011310000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","1.6960000000ILV","0.00362435BTC","0.0016960000ILV"
"2023-12-18 00:38:01","ILVBTC","BUY","0.0021370000","0.7210000000ILV","0.00154078BTC","0.0007210000ILV"
"2023-12-18 00:37:59","ILVBTC","BUY","0.0021370000","0.0490000000ILV","0.00010471BTC","0.0000490000ILV"
"2023-12-18 00:37:57","ILVBTC","BUY","0.0021370000","1.0830000000ILV","0.00231437BTC","0.0010830000ILV"
"2023-12-18 00:37:52","ILVBTC","BUY","0.0021370000","0.0500000000ILV","0.00010685BTC","0.0000500000ILV"
"2023-12-18 00:37:43","ILVBTC","BUY","0.0021370000","0.7210000000ILV","0.00154078BTC","0.0007210000ILV"
"2023-12-18 00:37:42","ILVBTC","BUY","0.0021370000","0.6740000000ILV","0.00144034BTC","0.0006740000ILV"
"2023-12-18 00:37:42","ILVBTC","BUY","0.0021370000","0.9880000000ILV","0.00211136BTC","0.0009880000ILV"
"2023-12-18 00:37:42","ILVBTC","BUY","0.0021370000","0.9880000000ILV","0.00211136BTC","0.0009880000ILV"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","237.6800000000DOT","0.03983517BTC","0.2376800000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","161.4100000000DOT","0.02705232BTC","0.1614100000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","3.0900000000DOT","0.00051788BTC","0.0030900000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","237.6800000000DOT","0.03983517BTC","0.2376800000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","161.4100000000DOT","0.02705232BTC","0.1614100000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","161.4100000000DOT","0.02705232BTC","0.1614100000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","1.7600000000DOT","0.00029498BTC","0.0017600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","6.1700000000DOT","0.00103409BTC","0.0061700000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","3.7900000000DOT","0.00063520BTC","0.0037900000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","187.2600000000DOT","0.03138478BTC","0.1872600000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","44.4400000000DOT","0.00744814BTC","0.0444400000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","237.6800000000DOT","0.03983517BTC","0.2376800000DOT"
"2023-12-09 02:08:48","DOTBTC","BUY","0.0001676000","66.6600000000DOT","0.01117222BTC","0.0666600000DOT"
