"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"55477749","2020-12-23 11:36:29","Spot","Fee","BTC","-1E-8",""
"55477749","2020-12-23 11:36:29","Spot","Buy","BTC","0.30000000",""
"55477749","2020-12-23 11:36:29","Spot","Sell","GBP","-3664.70680000",""
"55477749","2020-12-23 11:36:29","Spot","Fee","BTC","-0.00030000",""
"55477749","2020-12-23 11:36:29","Spot","Sell","GBP","-0.13792000",""
"55477749","2020-12-23 13:25:54","Spot","Sell","BTC","-0.51206500",""
"55477749","2020-12-23 13:25:54","Spot","Buy","GBP","9112.05329680",""
"55477749","2020-12-23 13:25:54","Spot","Fee","GBP","-9.11205330",""
"55477749","2020-12-23 22:09:11","Spot","Buy","BTC","0.04847100",""
"55477749","2020-12-23 22:09:11","Spot","Sell","GBP","-836.12475000",""
"55477749","2020-12-23 22:09:11","Spot","Fee","BTC","-0.00004847",""
"55477749","2020-12-23 22:09:14","Spot","Buy","BTC","0.02923600",""
"55477749","2020-12-23 22:09:14","Spot","Sell","GBP","-7762.50000000",""
"55477749","2020-12-23 22:09:14","Spot","Sell","GBP","-504.32100000",""
"55477749","2020-12-23 22:09:14","Spot","Fee","BTC","-0.00045000",""
"55477749","2020-12-23 22:09:14","Spot","Fee","BTC","-0.00002924",""
"55477749","2020-12-23 22:09:14","Spot","Buy","BTC","0.45000000",""
"55477749","2020-12-24 14:35:19","Spot","Sell","BTC","-0.00985900",""
"55477749","2020-12-24 14:35:19","Spot","Fee","GBP","-0.16977198",""
"55477749","2020-12-24 14:35:19","Spot","Buy","GBP","169.77198000",""
"55477749","2020-12-24 14:35:24","Spot","Buy","GBP","1722.00000000",""
"55477749","2020-12-24 14:35:24","Spot","Sell","BTC","-0.41732000",""
"55477749","2020-12-24 14:35:24","Spot","Buy","GBP","0.01722000",""
"55477749","2020-12-24 14:35:24","Spot","Fee","GBP","-1.72200000",""
"55477749","2020-12-24 14:35:24","Spot","Sell","BTC","-0.10000000",""
"55477749","2020-12-24 14:35:24","Spot","Sell","BTC","-0.00000100",""
"55477749","2020-12-24 14:35:24","Spot","Fee","GBP","-0.00001722",""
"55477749","2020-12-24 14:35:24","Spot","Fee","GBP","-7.18625040",""
"55477749","2020-12-24 14:35:24","Spot","Buy","GBP","7186.25040000",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-1217.44012000",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-343.69808000",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00006436",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.06436100",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.07029100",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00001984",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-34.98306700",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.01984400",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-27.52148000",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00000202",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00017145",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.00202000",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00012970",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.06435700",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.12969600",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.00158900",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-1114.50492178",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00007029",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00006436",""
"55477749","2020-12-24 16:29:13","Spot","Buy","BTC","0.17145400",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-2246.33472000",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-1114.49180986",""
"55477749","2020-12-24 16:29:13","Spot","Sell","GBP","-2968.79630614",""
"55477749","2020-12-24 16:29:13","Spot","Fee","BTC","-0.00000159",""
"55477749","2020-12-24 22:53:28","Spot","Sell","BTC","-0.05000000",""
"55477749","2020-12-24 22:53:28","Spot","Fee","GBP","-0.05924860",""
"55477749","2020-12-24 22:53:28","Spot","Fee","GBP","-4.30307800",""
"55477749","2020-12-24 22:53:28","Spot","Buy","GBP","878.00000000",""
"55477749","2020-12-24 22:53:28","Spot","Sell","BTC","-0.24505000",""
"55477749","2020-12-24 22:53:28","Spot","Buy","GBP","59.24860015",""
"55477749","2020-12-24 22:53:28","Spot","Sell","BTC","-0.00337300",""
"55477749","2020-12-24 22:53:28","Spot","Fee","GBP","-0.87800000",""
"55477749","2020-12-24 22:53:28","Spot","Sell","BTC","-0.22466000",""
"55477749","2020-12-24 22:53:28","Spot","Fee","GBP","-3.94502960",""
"55477749","2020-12-24 22:53:28","Spot","Buy","GBP","3945.02960000",""
"55477749","2020-12-24 22:53:28","Spot","Buy","GBP","4303.07800000",""
"55477749","2020-12-24 22:53:30","Spot","Sell","BTC","-0.00000500",""
"55477749","2020-12-24 22:53:30","Spot","Buy","GBP","0.08780000",""
"55477749","2020-12-24 22:53:30","Spot","Fee","GBP","-0.00008780",""
"55477749","2020-12-25 11:18:52","Spot","Buy","BTC","0.04937900",""
"55477749","2020-12-25 11:18:52","Spot","Buy","BTC","0.21525500",""
"55477749","2020-12-25 11:18:52","Spot","Buy","BTC","0.00176400",""
"55477749","2020-12-25 11:18:52","Spot","Fee","BTC","-0.00021526",""
"55477749","2020-12-25 11:18:52","Spot","Sell","GBP","-31.45741200",""
"55477749","2020-12-25 11:18:52","Spot","Sell","GBP","-4422.67890333",""
"55477749","2020-12-25 11:18:52","Spot","Sell","GBP","-3838.65533030",""
"55477749","2020-12-25 11:18:52","Spot","Fee","BTC","-0.00000176",""
"55477749","2020-12-25 11:18:52","Spot","Fee","BTC","-0.00024803",""
"55477749","2020-12-25 11:18:52","Spot","Fee","BTC","-0.00004938",""
"55477749","2020-12-25 11:18:52","Spot","Sell","GBP","-880.57817595",""
"55477749","2020-12-25 11:18:52","Spot","Buy","BTC","0.24803300",""
"55477749","2020-12-25 12:10:08","Spot","Buy","GBP","9363.44020000",""
"55477749","2020-12-25 12:10:08","Spot","Sell","BTC","-0.51391000",""
"55477749","2020-12-25 12:10:08","Spot","Fee","GBP","-9.36344020",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-0.00001569",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-967.64937580",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.00000700",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-0.00005376",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-0.00000403",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-282.45600000",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-72.49025000",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.00000400",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-1E-8",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-0.07202796",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-0.12600000",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-1E-8",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.05375800",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.00402500",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.00379400",""
"55477749","2020-12-25 18:47:14","Spot","Sell","GBP","-68.31138734",""
"55477749","2020-12-25 18:47:14","Spot","Buy","BTC","0.01569200",""
"55477749","2020-12-25 18:47:14","Spot","Fee","BTC","-0.00000379",""
"55477749","2020-12-25 18:47:17","Spot","Sell","GBP","-4364.34529000",""
"55477749","2020-12-25 18:47:17","Spot","Buy","BTC","0.24232900",""
"55477749","2020-12-25 18:47:17","Spot","Sell","GBP","-3602.00000000",""
"55477749","2020-12-25 18:47:17","Spot","Fee","BTC","-0.00020000",""
"55477749","2020-12-25 18:47:17","Spot","Buy","BTC","0.20000000",""
"55477749","2020-12-25 18:47:17","Spot","Fee","BTC","-0.00024233",""
"55477749","2020-12-25 20:09:14","Spot","Fee","GBP","-0.66501977",""
"55477749","2020-12-25 20:09:14","Spot","Fee","GBP","-8.73831370",""
"55477749","2020-12-25 20:09:14","Spot","Buy","GBP","8738.31370000",""
"55477749","2020-12-25 20:09:14","Spot","Sell","BTC","-0.48238000",""
"55477749","2020-12-25 20:09:14","Spot","Sell","BTC","-0.03671100",""
"55477749","2020-12-25 20:09:14","Spot","Buy","GBP","665.01976500",""
"55477749","2020-12-25 20:09:56","Spot","Fee","GBP","-0.00009058",""
"55477749","2020-12-25 20:09:56","Spot","Sell","BTC","-0.00000500",""
"55477749","2020-12-25 20:09:56","Spot","Buy","GBP","0.09057500",""
"55477749","2020-12-25 21:43:54","Spot","Buy","BTC","0.52134600",""
"55477749","2020-12-25 21:43:54","Spot","Sell","GBP","-9394.65492000",""
"55477749","2020-12-25 21:43:54","Spot","Fee","BTC","-0.00052135",""
"55477749","2020-12-25 23:29:40","Spot","Deposit","BTC","0.94366543",""
"55477749","2020-12-25 23:55:29","Spot","Sell","BTC","-0.20035500",""
"55477749","2020-12-25 23:55:29","Spot","Buy","GBP","114.33840000",""
"55477749","2020-12-25 23:55:29","Spot","Sell","BTC","-0.01268600",""
"55477749","2020-12-25 23:55:29","Spot","Fee","GBP","-0.23215380",""
"55477749","2020-12-25 23:55:29","Spot","Buy","GBP","232.15380000",""
"55477749","2020-12-25 23:55:29","Spot","Fee","GBP","-3.66649650",""
"55477749","2020-12-25 23:55:29","Spot","Sell","BTC","-0.02028400",""
"55477749","2020-12-25 23:55:29","Spot","Sell","BTC","-0.00624800",""
"55477749","2020-12-25 23:55:29","Spot","Buy","GBP","3666.49650000",""
"55477749","2020-12-25 23:55:29","Spot","Fee","GBP","-0.11433840",""
"55477749","2020-12-25 23:55:29","Spot","Fee","GBP","-0.37119720",""
"55477749","2020-12-25 23:55:29","Spot","Buy","GBP","371.19720000",""
"55477749","2020-12-25 23:55:30","Spot","Fee","GBP","-0.36879990",""
"55477749","2020-12-25 23:55:30","Spot","Buy","GBP","368.79990000",""
"55477749","2020-12-25 23:55:30","Spot","Sell","BTC","-0.02015300",""
"55477749","2020-12-25 23:55:31","Spot","Fee","GBP","-0.37119720",""
"55477749","2020-12-25 23:55:31","Spot","Buy","GBP","371.19720000",""
"55477749","2020-12-25 23:55:31","Spot","Sell","BTC","-0.02028400",""
"55477749","2020-12-25 23:55:32","Spot","Fee","GBP","-0.23213550",""
"55477749","2020-12-25 23:55:32","Spot","Sell","BTC","-0.01268500",""
"55477749","2020-12-25 23:55:32","Spot","Buy","GBP","232.13550000",""
"55477749","2020-12-25 23:55:33","Spot","Sell","BTC","-0.00597900",""
"55477749","2020-12-25 23:55:33","Spot","Fee","GBP","-0.10941570",""
"55477749","2020-12-25 23:55:33","Spot","Buy","GBP","109.41570000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.05000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-5.49000000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","5490.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-0.91500000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-0.91500000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-0.91500000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","3660.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.05000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-1.83000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-6.65281860",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.20000000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.05000000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","915.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","6652.81860000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.30000000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","0.25620000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","915.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-0.95635800",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.10000000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.36354200",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-0.00025620",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.00001400",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","915.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","956.35800000",""
"55477749","2020-12-25 23:55:46","Spot","Sell","BTC","-0.05226000",""
"55477749","2020-12-25 23:55:46","Spot","Buy","GBP","1830.00000000",""
"55477749","2020-12-25 23:55:46","Spot","Fee","GBP","-3.66000000",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-220.84711472",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.04459300",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.06062000",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-1114.38049100",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-2011.99523390",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00001201",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00010942",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-282.33446400",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00003819",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-702.07961340",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-4891.84593675",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-1114.43019940",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.01536000",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00006062",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00000102",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00001359",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.03819000",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-702.08506368",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00001536",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.26602500",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.00102400",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-820.00551538",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.01201400",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.06062000",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00006062",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-18.82715136",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00003819",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.10941500",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.03819200",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00004459",""
"55477749","2020-12-26 00:01:17","Spot","Sell","GBP","-249.84672342",""
"55477749","2020-12-26 00:01:17","Spot","Buy","BTC","0.01358700",""
"55477749","2020-12-26 00:01:17","Spot","Fee","BTC","-0.00026603",""
"55477749","2020-12-26 00:01:24","Spot","Buy","BTC","0.01592800",""
"55477749","2020-12-26 00:01:24","Spot","Sell","GBP","-292.91592000",""
"55477749","2020-12-26 00:01:24","Spot","Fee","BTC","-0.00001593",""
"55477749","2020-12-26 00:01:26","Spot","Sell","GBP","-461.51544000",""
"55477749","2020-12-26 00:01:26","Spot","Buy","BTC","0.02509600",""
"55477749","2020-12-26 00:01:26","Spot","Fee","BTC","-0.00002510",""
"55477749","2020-12-26 00:01:28","Spot","Buy","BTC","0.01752100",""
"55477749","2020-12-26 00:01:28","Spot","Fee","BTC","-0.00001752",""
"55477749","2020-12-26 00:01:28","Spot","Sell","GBP","-322.21119000",""
"55477749","2020-12-26 00:01:35","Spot","Buy","BTC","0.04700900",""
"55477749","2020-12-26 00:01:35","Spot","Buy","BTC","0.04700900",""
"55477749","2020-12-26 00:01:35","Spot","Sell","GBP","-864.49551000",""
"55477749","2020-12-26 00:01:35","Spot","Fee","BTC","-0.00004701",""
"55477749","2020-12-26 00:01:35","Spot","Sell","GBP","-864.49551000",""
"55477749","2020-12-26 00:01:35","Spot","Fee","BTC","-0.00004701",""
"55477749","2020-12-26 00:01:51","Spot","Buy","BTC","0.64366600",""
"55477749","2020-12-26 00:01:51","Spot","Sell","GBP","-11837.01774000",""
"55477749","2020-12-26 00:01:51","Spot","Fee","BTC","-0.00064367",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.00086496",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.05089200",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","2.00000000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","3.25600000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","0.11000000",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.08285543",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00005000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","0.05000000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","0.05000000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","2.00000000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00011000",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","0.03400000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00005000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00325600",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.00127230",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.06361250",""
"55477749","2020-12-26 00:28:35","Spot","Buy","ETH","2.50000000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00200000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00250000",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00003400",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.00279906",""
"55477749","2020-12-26 00:28:35","Spot","Fee","ETH","-0.00200000",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.00127230",""
"55477749","2020-12-26 00:28:35","Spot","Sell","BTC","-0.05089000",""
"55477749","2020-12-26 00:42:36","Spot","Buy","ALGO","21.00000000",""
"55477749","2020-12-26 00:42:36","Spot","Sell","BTC","-0.00450850",""
"55477749","2020-12-26 00:42:36","Spot","Buy","ALGO","31524.00000000",""
"55477749","2020-12-26 00:42:36","Spot","Fee","ALGO","-0.26200000",""
"55477749","2020-12-26 00:42:36","Spot","Fee","ALGO","-0.35500000",""
"55477749","2020-12-26 00:42:36","Spot","Sell","BTC","-0.00026670",""
"55477749","2020-12-26 00:42:36","Spot","Buy","ALGO","262.00000000",""
"55477749","2020-12-26 00:42:36","Spot","Sell","BTC","-0.40035480",""
"55477749","2020-12-26 00:42:36","Spot","Fee","ALGO","-0.02100000",""
"55477749","2020-12-26 00:42:36","Spot","Fee","ALGO","-31.52400000",""
"55477749","2020-12-26 00:42:36","Spot","Buy","ALGO","355.00000000",""
"55477749","2020-12-26 00:42:36","Spot","Sell","BTC","-0.00332740",""
"55477749","2020-12-26 01:31:12","Spot","Fee","ADA","-2.03800000",""
"55477749","2020-12-26 01:31:12","Spot","Buy","ADA","2038.00000000",""
"55477749","2020-12-26 01:31:12","Spot","Sell","BTC","-0.26315100",""
"55477749","2020-12-26 01:31:12","Spot","Fee","ADA","-3.93300000",""
"55477749","2020-12-26 01:31:12","Spot","Fee","ADA","-41.77000000",""
"55477749","2020-12-26 01:31:12","Spot","Buy","ADA","3933.00000000",""
"55477749","2020-12-26 01:31:12","Spot","Buy","ADA","41770.00000000",""
"55477749","2020-12-26 01:31:12","Spot","Sell","BTC","-0.02477790",""
"55477749","2020-12-26 01:31:12","Spot","Sell","BTC","-0.01283940",""
"55477749","2020-12-26 01:34:05","Spot","Sell","BTC","-0.00440108",""
"55477749","2020-12-26 01:34:05","Spot","Fee","LINK","-0.00940000",""
"55477749","2020-12-26 01:34:05","Spot","Buy","LINK","9.40000000",""
"55477749","2020-12-26 01:34:07","Spot","Buy","LINK","640.40000000",""
"55477749","2020-12-26 01:34:07","Spot","Sell","BTC","-0.29983528",""
"55477749","2020-12-26 01:34:07","Spot","Fee","LINK","-0.64040000",""
"55477749","2020-12-26 01:47:47","Spot","Fee","BTC","-2.0E-7",""
"55477749","2020-12-26 01:47:47","Spot","Buy","BTC","0.00020167",""
"55477749","2020-12-26 01:47:47","Spot","Fee","BTC","-0.00004783",""
"55477749","2020-12-26 01:47:47","Spot","Buy","BTC","0.06501659",""
"55477749","2020-12-26 01:47:47","Spot","Sell","ETH","-0.00800000",""
"55477749","2020-12-26 01:47:47","Spot","Sell","ETH","-0.00600000",""
"55477749","2020-12-26 01:47:47","Spot","Sell","ETH","-0.02400000",""
"55477749","2020-12-26 01:47:47","Spot","Buy","BTC","0.00015126",""
"55477749","2020-12-26 01:47:47","Spot","Sell","ETH","-0.01800000",""
"55477749","2020-12-26 01:47:47","Spot","Fee","BTC","-6.8E-7",""
